stamp,slip_ratio_fr_wheel_status,slip_angle_fr_wheel_status,wheel_speed_fr_wheel_status,slip_ratio_fl_wheel_status,slip_angle_fl_wheel_status,wheel_speed_fl_wheel_status,slip_ratio_rr_wheel_status,slip_angle_rr_wheel_status,wheel_speed_rr_wheel_status,slip_ratio_rl_wheel_status,slip_angle_rl_wheel_status,wheel_speed_rl_wheel_status
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=413692293)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=423873281)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=433571865)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=444291678)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=454187873)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=463897589)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=473674384)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=483328532)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=493668044)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=503389932)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=513789245)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=523483288)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=533616725)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=543350984)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=553501903)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=563555644)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=573667095)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=583551563)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=593567395)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=603635970)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=613464324)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=623604986)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=633479143)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=643639163)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=653875657)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=663915742)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=673732288)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=683859251)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=695546926)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=703680480)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=713420902)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=723659729)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=733633649)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=743665256)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=753488556)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=763404624)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=773706143)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=783594014)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=793558983)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=803785832)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=813558775)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=823564707)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=833683149)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=843562860)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=853516987)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=863411613)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=873622446)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=883634090)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=893593668)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=903407348)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=914329098)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=923646872)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=933578865)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=943502610)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=953411276)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=963825576)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=973729021)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=983567693)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=993432252)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=3788772)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=13591862)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=23690574)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=33452310)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=43524547)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=53589255)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,2.666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=63525640)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.65425028596124e-310,2.666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=73812764)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,2.9166666666666665,0.0,4.65425028596124e-310,2.666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=83891878)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,2.9166666666666665,0.0,4.65425028596124e-310,2.666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=93797936)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,2.9166666666666665,0.0,4.65425028596124e-310,2.666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=103760524)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,2.9166666666666665,0.0,4.65425028596124e-310,2.666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=113567240)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,2.9166666666666665,0.0,4.65425028596124e-310,2.666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=123760417)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,2.9166666666666665,0.0,4.65425028596124e-310,2.277777777777778
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=133691780)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,2.4722222222222223,0.0,4.65425028596124e-310,2.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=143721281)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,2.166666666666667,0.0,4.65425028596124e-310,1.777777777777778
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=153465159)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,1.888888888888889,0.0,4.65425028596124e-310,1.6111111111111112
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=163668068)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,1.6944444444444446,0.0,4.65425028596124e-310,1.4722222222222223
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=173603194)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,1.5555555555555556,0.0,4.65425028596124e-310,1.3333333333333335
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=183648140)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,1.4166666666666667,0.0,4.65425028596124e-310,1.25
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=193407465)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,1.3055555555555556,0.0,4.65425028596124e-310,1.1666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=203704365)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,1.1944444444444444,0.0,4.65425028596124e-310,1.0833333333333335
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=213925830)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,1.1111111111111112,0.0,4.65425028596124e-310,1.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=223535042)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,1.0555555555555556,0.0,4.65425028596124e-310,0.9444444444444445
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=234760655)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.9722222222222222,0.0,4.65425028596124e-310,0.888888888888889
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=243416726)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.9166666666666667,0.0,4.65425028596124e-310,0.8611111111111112
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=253408280)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.888888888888889,0.0,4.65425028596124e-310,0.8055555555555556
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=263829297)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.8333333333333333,0.0,4.65425028596124e-310,0.7777777777777778
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=273687326)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.8055555555555556,0.0,4.65425028596124e-310,0.75
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=284131180)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.75,0.0,4.65425028596124e-310,0.6944444444444444
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=293643342)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.7222222222222222,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=304365596)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.6944444444444444,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=313470307)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.6666666666666667,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=325318610)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.638888888888889,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=333454694)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.6111111111111112,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=343652048)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.5833333333333334,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=353609126)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.5833333333333334,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=363617815)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.5555555555555556,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=373752084)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.5277777777777778,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=383444981)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.5277777777777778,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=393828239)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.5,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=404537064)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.47222222222222227,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=413618922)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.47222222222222227,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=423538843)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.47222222222222227,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=433509033)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.47222222222222227,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=443612423)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.47222222222222227,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=453556218)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.47222222222222227,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=463471460)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.47222222222222227,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=473438364)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.47222222222222227,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=485133793)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.47222222222222227,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=493495043)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.47222222222222227,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=503539536)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.47222222222222227,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=513595965)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.47222222222222227,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=523871524)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.47222222222222227,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=533515978)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.47222222222222227,0.0,4.65425028596124e-310,0.6666666666666667
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=543511519)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.47222222222222227,0.0,4.65425028596124e-310,0.6944444444444444
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=553773802)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.47222222222222227,0.0,4.65425028596124e-310,0.6944444444444444
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=563827118)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.47222222222222227,0.0,4.65425028596124e-310,0.6944444444444444
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=574168140)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.47222222222222227,0.0,4.65425028596124e-310,0.6944444444444444
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=583762131)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.47222222222222227,0.0,4.65425028596124e-310,0.6944444444444444
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=593754907)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.8611111111111112,0.0,4.65425028596124e-310,0.6944444444444444
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=603461273)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.8611111111111112,0.0,4.65425028596124e-310,0.6944444444444444
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=614389092)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.8611111111111112,0.0,4.65425028596124e-310,0.6944444444444444
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=623738781)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.8611111111111112,0.0,4.65425028596124e-310,0.6944444444444444
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=634065348)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.8611111111111112,0.0,4.65425028596124e-310,0.6944444444444444
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=647131680)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.8611111111111112,0.0,4.65425028596124e-310,0.6944444444444444
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=653505559)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.8611111111111112,0.0,4.65425028596124e-310,0.6944444444444444
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=663811805)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.8611111111111112,0.0,4.65425028596124e-310,0.6944444444444444
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=673623977)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.8611111111111112,0.0,4.65425028596124e-310,0.6944444444444444
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=683661209)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.8611111111111112,0.0,4.65425028596124e-310,0.6944444444444444
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=693938222)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.8611111111111112,0.0,4.65425028596124e-310,1.0833333333333335
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=703612895)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.8611111111111112,0.0,4.65425028596124e-310,1.0833333333333335
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=713464651)",0.0,4.6531175874662e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.8611111111111112,0.0,4.65425028596124e-310,1.0833333333333335
